employee_count_est,company_age_years,is_active,is_for_profit,cb_rank_log,has_funding,funding_total_usd,num_funding_rounds,active_tech_count,semrush_visits_latest_month,monthly_visits_growth,num_contacts,num_employee_profiles,num_news,num_investors,it_spend_usd,num_current_positions,has_news,news_count,active_hiring,recent_funding_event,web_visits_30d,email_engagement_score,crm_completeness_pct,days_since_last_contact,reply_rate_pct,deal_potential_usd,intent_score,lead_score,converted,country_code_enc,region_enc,industry_enc,employee_range_enc,ipo_status_enc,log_funding_total_usd,log_semrush_visits_latest_month,log_web_visits_30d,log_deal_potential_usd,log_it_spend_usd,log_num_contacts
30.0,16.0,1,1,14.769041196335031,0,0,0,2.0,958.0,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1056,27.0,49.2,40,4.74,47551,6.4,22.3,0,24,1,139,4,0,0.0,6.865891074883439,6.963189985870238,10.769579128077432,12.181700544070624,1.791759469228055
75.0,42.0,1,1,12.640902362268244,0,0,0,21.0,389140.0,0.324844668,5.0,1,1852.0,1.0,195183.5,1.0,1,10,1,0,389155,45.3,51.8,295,15.36,53902,68.4,54.01,1,7,5,109,8,0,0.0,12.8716970247913,12.87173557048787,10.894941413975292,12.181700544070624,1.791759469228055
5.0,14.0,1,1,13.780942922435022,0,0,0,40.0,1144.0,0.390036452,3.0,0,3.0,1.0,126688.0,1.0,0,0,0,0,1207,19.6,42.3,2,13.1,21351,35.5,27.16,0,13,2,169,0,0,0.0,7.0431599159883405,7.0967213784947605,9.96890069108436,11.74949054328213,1.3862943611198906
30.0,42.0,1,1,13.407294168550305,0,0,0,12.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1626,36.6,39.2,193,11.16,31864,50.4,41.51,1,63,1,185,9,0,0.0,7.370545453709571,7.394493107219038,10.369263507748396,12.181700544070624,1.791759469228055
30.0,8.0,1,1,14.72612360223135,0,0,0,5.0,894.0,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,900,42.0,31.5,109,6.39,31387,27.6,25.59,0,27,1,79,9,0,0.0,6.796823718274855,6.803505257608338,10.354180933247363,12.181700544070624,1.791759469228055
30.0,14.0,1,1,14.775945631247176,0,0,0,3.0,1587.5,-0.120360248,5.0,0,3.0,1.0,61495.0,1.0,0,0,0,0,1615,24.9,50.6,220,6.36,22191,39.0,26.59,0,65,5,150,4,0,0.0,7.370545453709571,7.38770923908104,10.007487142554613,11.026727411028968,1.791759469228055
5.0,5.0,1,1,12.358682138338605,1,89066,1,7.0,1587.5,-0.120360248,5.0,2,3.0,1.0,195183.5,2.0,1,1,0,0,1588,34.4,47.4,3,10.71,13261,34.2,34.28,0,21,2,25,0,0,11.397144174484485,7.370545453709571,7.370860166536716,9.492658081928813,12.181700544070624,1.791759469228055
5.0,8.0,1,1,13.224483047189722,0,0,0,2.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1637,40.8,36.3,243,17.19,15533,44.2,39.78,0,53,1,4,0,0,0.0,7.370545453709571,7.401231264413015,9.650786448979591,12.181700544070624,1.791759469228055
75.0,25.0,1,1,13.257766267684117,0,0,0,7.0,1587.5,-0.120360248,25.0,0,3.0,1.0,1622399.0,1.0,0,0,0,0,1618,22.1,55.7,165,7.44,130404,39.6,30.4,0,65,5,45,8,0,0.0,7.370545453709571,7.389563953677635,11.778400271297876,14.299417092379,3.258096538021482
75.0,14.0,1,1,14.24521028762206,0,0,0,3.0,21199.0,5.0,5.0,0,3.0,1.0,195183.5,1.0,1,1,1,0,21251,42.1,40.3,25,8.71,56027,68.4,53.07,1,29,5,137,8,0,0.0,9.961756460660103,9.964206287570834,10.933606844758938,12.181700544070624,1.791759469228055
30.0,14.0,1,1,14.65931016373055,0,0,0,7.0,570.0,0.043956044,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,668,19.1,32.1,16,0.96,31081,21.5,23.26,0,65,5,79,4,0,0.0,6.3473892096560105,6.505784060128229,10.344384152475556,12.181700544070624,1.791759469228055
5.0,32.0,1,0,13.73531625546749,0,0,0,21.0,7531.0,0.430117736,5.0,0,3.0,1.0,170050.0,1.0,0,0,0,1,7565,37.3,37.5,215,14.17,11131,70.3,51.68,1,65,5,102,0,0,0.0,8.926915889777042,8.931419805192975,9.317579122645782,12.043853671041395,1.791759469228055
5.0,13.0,1,1,14.563964717293274,0,0,0,3.0,20092.0,-0.442291678,5.0,1,3.0,1.0,195183.5,1.0,0,0,0,0,20117,30.4,34.9,91,0.0,14424,28.8,30.65,0,20,2,113,0,0,0.0,9.908126774684552,9.909370215694285,9.5767180913763,12.181700544070624,1.791759469228055
175.0,9.0,1,1,12.306469864383056,1,0,2,64.0,3835.0,-0.395872716,22.0,5,1.0,2.0,195183.5,5.0,1,3,1,1,3840,41.6,54.3,30,31.99,99108,79.0,74.48,1,3,3,73,3,0,0.0,8.252185436003328,8.253488028345904,11.50397553355064,12.181700544070624,3.1354942159291497
30.0,13.0,1,1,14.578746609184597,0,0,0,2.0,1587.5,-0.120360248,5.0,0,3.0,1.0,394971.0,1.0,0,0,0,0,1594,34.2,38.1,204,3.69,35318,23.5,23.63,0,65,5,169,4,0,0.0,7.370545453709571,7.374629015218945,10.472176341746309,12.886570155294772,1.791759469228055
5.0,14.0,1,1,14.982878401072984,0,0,0,4.0,1840.0,-0.120360248,5.0,0,3.0,1.0,310210.0,1.0,0,0,0,0,1959,19.1,31.0,206,7.0,29574,27.6,22.56,0,28,2,222,0,0,0.0,7.518064181233078,7.580699752224563,10.294684688846589,12.645007990088756,1.791759469228055
30.0,46.0,1,1,13.625735291164084,0,0,0,30.0,2114.0,0.928832117,25.0,0,3.0,1.0,241605.0,1.0,0,0,0,0,2287,26.1,76.2,106,5.18,27223,45.8,34.89,0,65,5,45,4,0,0.0,7.656810091480378,7.735433352499688,10.211854216180742,12.395063579171511,3.258096538021482
175.0,23.0,1,1,14.14269984098657,0,0,0,14.0,781.0,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,795,35.0,54.0,145,6.2,107715,27.4,26.09,0,63,1,36,3,0,0.0,6.661854740545311,6.679599185844383,11.5872534129275,12.181700544070624,1.791759469228055
30.0,14.0,1,1,13.73829792518162,0,0,0,3.0,10624.0,5.0,5.0,0,3.0,1.0,238360.0,1.0,1,1,0,0,10645,27.1,37.8,100,11.69,48809,56.5,35.96,0,13,2,30,9,0,0.0,9.270964993792616,9.272939513732704,10.795690488881194,12.381541610186902,1.791759469228055
5.0,14.0,1,1,14.140679148414096,0,0,0,5.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1592,37.6,46.2,317,15.04,14435,41.0,38.57,0,65,5,119,0,0,0.0,7.370545453709571,7.373374309910049,9.577480365762678,12.181700544070624,1.791759469228055
75.0,14.0,1,1,13.967564469680283,0,0,0,72.0,16203.0,-0.62566709,2.0,0,3.0,1.0,318294.0,1.0,1,3,0,0,16319,22.1,44.9,240,8.34,56081,47.1,31.81,0,46,2,79,8,1,0.0,9.69301340432258,9.700146628518098,10.93457018441064,12.67073390469566,1.0986122886681098
375.0,40.0,1,1,13.357625204908777,0,0,0,5.0,1587.5,-0.120360248,53.0,0,3.0,1.0,195183.5,1.0,1,1,0,0,1641,19.4,89.5,246,3.49,209984,19.1,31.13,0,65,5,76,5,0,0.0,7.370545453709571,7.403670290012373,12.254791378577035,12.181700544070624,3.9889840465642745
30.0,23.0,1,1,13.861132852586392,0,0,0,13.0,1587.5,-0.120360248,5.0,1,3.0,1.0,136641.0,1.0,0,0,1,0,1956,39.9,37.5,162,19.12,22780,51.9,42.62,0,28,2,104,4,0,0.0,7.370545453709571,7.579167967396076,10.033682134193954,11.82511964591762,1.791759469228055
30.0,9.0,1,1,14.796119411689862,0,0,0,2.0,1587.5,-0.120360248,1.0,1,3.0,1.0,195183.5,1.0,0,0,0,0,1592,22.9,49.5,172,0.0,32790,23.2,23.23,0,65,5,145,4,0,0.0,7.370545453709571,7.373374309910049,10.397909366476442,12.181700544070624,0.6931471805599453
30.0,14.0,1,1,14.120439789400338,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1598,0.0,39.6,34,0.0,25511,29.8,23.92,0,66,5,121,9,0,0.0,7.370545453709571,7.377133712833954,10.146904208689891,12.181700544070624,1.791759469228055
5.0,2.0,1,1,12.88176588846173,1,0,1,12.0,1454.0,1.183183183,1.0,0,3.0,1.0,195183.5,1.0,1,1,1,0,1482,48.8,30.1,283,25.53,12739,52.4,45.52,0,46,2,217,0,0,0.0,7.282761179605593,7.301822342137932,9.452501929126154,12.181700544070624,0.6931471805599453
30.0,9.0,1,1,14.47777266717649,0,0,0,6.0,271.0,-0.120360248,3.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,323,29.3,48.2,358,14.18,29406,8.0,17.7,0,65,5,113,4,0,0.0,5.605802066295998,5.780743515792329,10.288988020224696,12.181700544070624,1.3862943611198906
5.0,5.0,1,1,14.784234714030914,0,0,0,1.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1602,28.7,54.3,357,5.27,15123,41.4,37.86,0,23,1,76,0,0,0.0,7.370545453709571,7.379632152609552,9.624038165010823,12.181700544070624,1.791759469228055
5.0,21.0,1,1,14.9615609861171,0,0,0,12.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1592,29.8,64.7,20,14.82,12484,30.2,41.18,0,28,2,4,0,0,0.0,7.370545453709571,7.373374309910049,9.432283202713874,12.181700544070624,1.791759469228055
5.0,14.0,1,1,12.667899183304089,0,0,0,5.0,3758.0,5.0,1.0,0,3.0,1.0,49606.0,1.0,0,0,0,0,3833,16.4,31.2,307,5.75,29888,49.8,25.93,0,65,5,140,0,0,0.0,8.231908243564177,8.251663923605589,10.305245798712964,10.811887231787512,0.6931471805599453
30.0,15.0,1,1,14.644985530078138,0,0,0,5.0,1587.5,-0.120360248,5.0,4,3.0,1.0,195183.5,4.0,0,0,1,0,1646,19.2,49.6,162,18.61,26359,40.4,39.04,0,30,1,4,9,0,0.0,7.370545453709571,7.40671073017764,10.179602988616445,12.181700544070624,1.791759469228055
5.0,32.0,1,1,14.289262777458198,0,0,0,4.0,958.0,-0.120360248,3.0,0,3.0,1.0,97474.0,1.0,0,0,1,0,963,9.8,39.1,96,23.7,13786,26.8,34.75,0,65,5,128,0,0,0.0,6.865891074883439,6.871091294610546,9.531481398171628,11.4873512138508,1.3862943611198906
30.0,36.0,1,1,14.834049527379207,0,0,0,3.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1740,19.0,50.3,306,0.0,57875,32.8,23.64,0,34,1,189,4,0,0.0,7.370545453709571,7.462214939768189,10.966058069856972,12.181700544070624,1.791759469228055
30.0,5.0,1,1,12.781404289905598,0,0,0,28.0,864.0,-0.120360248,5.0,3,3.0,1.0,922950.0,3.0,0,0,1,0,980,29.0,32.2,338,9.96,65469,44.9,36.71,0,65,5,66,4,0,0.0,6.762729506931879,6.888572459565364,11.089347301435136,13.73533142431847,1.791759469228055
5.0,14.0,1,1,12.814198286242616,0,0,0,44.0,5118.0,0.009069401,1.0,1,3.0,1.0,195183.5,1.0,0,0,0,0,5142,25.3,30.7,54,4.99,32388,39.5,28.97,0,46,2,169,0,0,0.0,8.540714386457584,8.545391845774915,10.385574137962314,12.181700544070624,0.6931471805599453
30.0,14.0,1,1,14.914512437398711,0,0,0,7.0,1587.5,-0.120360248,5.0,2,3.0,1.0,195183.5,2.0,0,0,1,0,1610,29.3,37.8,332,10.18,25575,54.0,39.47,0,7,5,172,9,0,0.0,7.370545453709571,7.384610383176974,10.149409690739676,12.181700544070624,1.791759469228055
30.0,14.0,1,1,13.83676702987681,0,0,0,3.0,1587.5,-0.120360248,5.0,0,3.0,1.0,87953.0,1.0,0,0,1,0,1633,33.6,44.6,126,1.43,44519,39.3,40.34,0,20,2,211,4,0,0.0,7.370545453709571,7.3987862754199485,10.70369380538948,11.384569229518084,1.791759469228055
30.0,13.0,1,1,13.825374746493438,0,0,0,37.0,3708.0,-0.741944464,2.0,1,3.0,1.0,377774.0,1.0,0,0,0,0,3713,45.9,36.5,192,3.86,34752,22.8,25.55,0,51,2,82,4,0,0.0,8.21851757748959,8.219864741912652,10.456021178201889,12.842054059281962,1.0986122886681098
75.0,16.0,1,1,13.830246449437157,0,0,0,3.0,1587.5,-0.120360248,5.0,0,3.0,1.0,178388.0,1.0,1,1,0,0,1608,4.9,49.3,242,9.29,47684,26.9,21.76,0,57,2,213,8,0,0.0,7.370545453709571,7.383368146992383,10.772372162013014,12.091721838034214,1.791759469228055
5.0,11.0,0,1,10.973082892133744,1,3120000,2,4.0,38322.0,-0.204921264,5.0,0,29.0,10.0,388413.0,1.0,1,10,0,0,38322,46.6,52.2,348,4.9,22256,30.8,30.93,0,65,5,18,0,0,14.953343880298434,10.553805517120653,10.553805517120653,10.010411844857636,12.8698270600638,1.791759469228055
30.0,19.0,1,1,14.136886560539873,0,0,0,2.0,1587.5,-0.120360248,6.0,0,3.0,1.0,9206239.0,1.0,0,0,0,0,1662,29.7,49.6,87,8.12,479770,33.5,27.88,0,65,5,153,4,0,0.0,7.370545453709571,7.416378479192928,13.081064185710275,16.035392072973885,1.9459101490553128
30.0,45.0,1,1,13.81994272140086,0,0,0,7.0,4240.0,2.652024117,4.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,4241,32.2,56.2,335,17.41,32439,67.0,45.23,1,65,5,31,4,0,0.0,8.352554369474591,8.352790135124629,10.387147508229347,12.181700544070624,1.6094379124341005
5.0,14.0,1,1,12.891185134228389,1,0,1,4.0,1587.5,-0.120360248,1.0,1,6.0,1.0,195183.5,1.0,1,7,0,0,1779,37.0,44.1,214,0.0,21675,41.4,32.98,0,13,2,31,0,0,0.0,7.370545453709571,7.484368643286131,9.983960936686003,12.181700544070624,0.6931471805599453
5.0,12.0,1,1,14.515136704621929,0,0,0,17.0,112.0,-0.120360248,5.0,0,3.0,1.0,129851.0,1.0,0,0,0,1,124,20.4,34.3,91,20.34,9340,45.0,41.91,0,57,2,76,0,0,0.0,4.727387818712341,4.8283137373023015,9.14216859187285,11.774150619359649,1.791759469228055
375.0,14.0,1,1,14.777232676768422,0,0,0,14.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1666750.0,1.0,1,1,0,0,1602,26.9,54.9,302,0.0,276069,32.5,24.71,0,7,5,8,5,0,0.0,7.370545453709571,7.379632152609552,12.528409735730769,14.326386780450129,1.791759469228055
175.0,41.0,1,1,14.391374765315769,0,0,0,6.0,1587.5,-0.120360248,4.0,0,3.0,1.0,181661.0,1.0,0,0,0,0,1595,35.1,38.4,234,2.44,102113,32.8,25.05,0,65,5,45,3,0,0.0,7.370545453709571,7.375255778009754,11.533845115222732,12.109903096573932,1.6094379124341005
5.0,47.0,1,1,14.67180921792012,0,0,0,2.0,1587.5,-0.120360248,1.0,0,3.0,1.0,79936.0,1.0,0,0,0,0,1600,26.1,48.1,183,5.25,13993,5.4,19.73,0,65,5,76,0,0,0.0,7.370545453709571,7.378383712996714,9.54638394530584,11.288994103415009,0.6931471805599453
30.0,14.0,1,1,14.821851843847416,0,0,0,14.0,1587.5,-0.120360248,5.0,0,3.0,1.0,60029.0,1.0,0,0,0,0,1756,30.1,56.6,37,4.99,18936,25.4,27.46,0,65,5,1,9,0,0.0,7.370545453709571,7.471363088187097,9.848872959262906,11.00259971624589,1.791759469228055
30.0,14.0,1,1,14.642011802927025,0,0,0,9.0,1587.5,-0.120360248,5.0,0,3.0,1.0,91931.0,1.0,0,0,0,0,1587,15.7,47.7,138,0.0,19666,39.6,26.67,0,28,2,118,4,0,0.0,7.370545453709571,7.370230641807081,9.886697383228654,11.42880445230482,1.791759469228055
30.0,4.0,1,1,14.577674809718356,0,0,0,3.0,832.0,-0.120360248,3.0,0,3.0,1.0,167902.0,1.0,0,0,1,0,968,15.2,30.4,194,9.56,31996,25.0,32.9,0,21,2,180,4,0,0.0,6.725033642166843,6.876264611890766,10.373397427387058,12.031141710684444,1.3862943611198906
5.0,10.0,0,1,14.58342470777736,1,69349,1,1.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,1,1,0,0,1620,32.9,36.7,14,6.45,14654,44.2,27.15,0,38,2,15,0,0,11.146921425742978,7.370545453709571,7.390798521735676,9.592536853144992,12.181700544070624,1.791759469228055
30.0,8.0,1,1,14.3421685851664,0,0,0,9.0,428.0,0.805907173,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,431,42.1,54.6,256,9.14,29297,40.9,27.81,0,27,1,217,4,0,0.0,6.061456918928017,6.068425588244111,10.285274533289716,12.181700544070624,1.791759469228055
5.0,15.0,1,1,14.598499813638243,0,0,0,2.0,5748.0,-0.120360248,5.0,0,3.0,1.0,10557.0,1.0,0,0,1,0,5752,14.7,42.6,134,13.97,5614,29.6,38.71,0,65,5,99,0,0,0.0,8.656781205623291,8.657476736863293,8.633196867172543,9.264639145383562,1.791759469228055
30.0,10.0,1,1,14.556496021226772,0,0,0,7.0,24325.0,1.567824343,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,24573,19.4,44.6,0,3.71,28996,31.1,32.03,0,65,5,174,4,0,0.0,10.099301016178382,10.109444252427515,10.274947655341608,12.181700544070624,1.791759469228055
5.0,14.0,0,1,14.388834247554062,0,0,0,48.0,1587.5,-0.120360248,5.0,1,3.0,1.0,195183.5,1.0,0,0,1,0,1592,36.3,50.1,48,19.66,21265,50.1,36.26,0,7,5,172,0,0,0.0,7.370545453709571,7.373374309910049,9.964864832211031,12.181700544070624,1.791759469228055
75.0,14.0,1,1,13.646769961029356,0,0,0,5.0,747.0,-0.165363129,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,750,20.2,49.6,95,11.14,47443,27.2,36.88,0,53,1,153,8,0,0.0,6.617402977974478,6.621405651764134,10.767305347149168,12.181700544070624,1.791759469228055
5.0,6.0,1,1,14.379087632490895,0,0,0,5.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1698,12.1,46.2,200,13.64,28766,22.4,21.97,0,46,2,4,0,0,0.0,7.370545453709571,7.4377951216719325,10.266984175821792,12.181700544070624,1.791759469228055
30.0,30.0,1,1,14.759363148057515,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,136194.0,1.0,0,0,0,0,1620,15.8,42.3,25,0.0,24078,30.8,26.05,0,65,5,6,9,0,0.0,7.370545453709571,7.390798521735676,10.089095370321234,11.821842961304164,1.791759469228055
5.0,16.0,1,1,13.16148023901138,0,0,0,4.0,1587.5,-0.120360248,2.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1592,6.3,39.1,342,10.24,46480,12.2,16.35,0,65,5,76,0,0,0.0,7.370545453709571,7.373374309910049,10.746798905924305,12.181700544070624,1.0986122886681098
75.0,14.0,1,1,14.779778171001922,0,0,0,3.0,16748.0,0.814714487,1.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,16775,20.3,47.7,234,7.7,48755,44.2,31.22,0,13,2,134,8,0,0.0,9.72609383397847,9.727704572581755,10.794583545775726,12.181700544070624,0.6931471805599453
30.0,14.0,1,1,14.712131909664455,0,0,0,4.0,1534.0,-0.120360248,5.0,0,3.0,1.0,423633.0,1.0,0,0,0,0,1538,27.0,48.4,348,17.05,37253,10.5,19.13,0,13,2,143,4,0,0.0,7.336285660021297,7.338888133838879,10.525514600592947,12.956625153888751,1.791759469228055
375.0,25.0,0,1,13.467871807238762,0,0,0,2.0,1587.5,-0.120360248,18.0,0,3.0,1.0,195183.5,1.0,1,1,0,0,1692,6.9,52.3,243,0.0,199645,24.3,15.54,0,65,5,153,5,0,0.0,7.370545453709571,7.434257382133135,12.204301077229305,12.181700544070624,2.9444389791664403
375.0,14.0,1,1,13.94944861788844,0,0,0,7.0,144.0,-0.181818182,1.0,1,3.0,1.0,4387165.0,1.0,0,0,0,0,242,4.0,49.5,357,0.0,413168,34.3,20.21,0,65,5,51,5,0,0.0,4.976733742420574,5.493061443340548,12.93161198921181,15.29419401850245,0.6931471805599453
175.0,14.0,1,1,13.540494597239354,0,0,0,29.0,1587.5,-0.120360248,35.0,0,3.0,1.0,2092553.0,1.0,0,0,0,0,1632,18.7,67.0,326,11.25,194102,25.9,27.42,0,65,5,8,3,0,0.0,7.370545453709571,7.398174092970465,12.1761442249882,14.5538958874644,3.58351893845611
5.0,9.0,1,1,13.26412332244216,0,0,0,4.0,1245.0,-0.120360248,5.0,0,3.0,1.0,27071.0,1.0,0,0,0,0,1279,27.3,37.2,350,0.0,10889,14.0,18.78,0,52,2,7,0,0,0.0,7.127693699347399,7.154615356913663,9.295600215927006,10.20625526240595,1.791759469228055
30.0,24.0,1,1,14.35121180196396,0,0,0,9.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1869,28.0,37.9,50,18.08,26427,56.6,43.89,1,65,5,118,4,0,0.0,7.370545453709571,7.533693709848633,10.182179333149776,12.181700544070624,1.791759469228055
30.0,9.0,1,1,14.68086919336895,0,0,0,4.0,1587.5,-0.120360248,5.0,0,3.0,1.0,27797.0,1.0,0,0,0,0,1607,15.4,36.2,80,10.91,19530,20.6,22.72,0,65,5,160,4,0,0.0,7.370545453709571,7.382746449738912,9.879758225836891,10.232719354644704,1.791759469228055
30.0,39.0,0,1,14.442701145731476,0,0,0,3.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,1,1,0,0,1590,20.4,41.8,35,6.9,110135,38.9,19.94,0,65,5,153,9,0,0.0,7.370545453709571,7.372118028337787,11.60947124474278,12.181700544070624,1.791759469228055
750.0,14.0,1,0,13.31101154558744,0,0,0,11.0,35069.0,0.19530318,5.0,1,3.0,1.0,195183.5,1.0,0,0,0,0,35108,17.5,53.9,66,6.16,389853,41.8,33.82,0,43,1,153,7,0,0.0,10.465101343134224,10.466212786842876,12.873527589041656,12.181700544070624,1.791759469228055
5.0,14.0,1,1,12.489129035991862,0,0,0,21.0,481.0,-0.423261391,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,940,39.9,37.6,128,17.0,18005,36.4,39.39,0,65,5,4,0,0,0.0,6.1779441140506,6.846943139585379,9.79846031466842,12.181700544070624,1.791759469228055
5.0,8.0,1,1,14.9217993070719,0,0,0,3.0,1587.5,-0.120360248,5.0,0,3.0,1.0,33612.0,1.0,0,0,0,0,1591,23.8,45.5,154,9.19,4507,28.2,24.81,0,21,2,169,0,0,0.0,7.370545453709571,7.372746366404328,8.413608875159667,10.422668175884851,1.791759469228055
30.0,21.0,1,1,14.072205706393875,0,0,0,11.0,46380.0,-0.504561284,4.0,0,3.0,1.0,146910.0,1.0,0,0,0,0,46391,20.9,37.9,244,7.94,45075,36.3,29.2,0,65,5,25,4,0,0.0,10.744645171594769,10.744882309556276,10.71610523307224,11.897582240229877,1.6094379124341005
75.0,19.0,1,1,13.080447034303038,1,2486397,1,19.0,1587.5,-0.120360248,5.0,0,6.0,1.0,1089432.0,1.0,1,7,0,1,1625,50.1,41.9,110,13.92,106731,60.2,54.77,1,7,5,113,8,0,14.726345634779335,7.370545453709571,7.3938782901077555,11.578076298606234,13.90116793537672,1.791759469228055
30.0,14.0,1,1,14.856775473764332,0,0,0,15.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1606,13.7,31.9,167,14.12,25779,27.3,22.36,0,28,2,1,9,0,0.0,7.370545453709571,7.382124365737512,10.157354276493178,12.181700544070624,1.791759469228055
5.0,40.0,1,1,14.98087890721091,0,0,0,3.0,1587.5,-0.120360248,5.0,1,3.0,1.0,195183.5,1.0,0,0,1,0,1592,41.3,42.2,141,15.26,26588,24.5,37.73,0,46,2,4,0,0,0.0,7.370545453709571,7.373374309910049,10.188252875406508,12.181700544070624,1.791759469228055
30.0,17.0,1,1,13.875498742003026,0,0,0,33.0,958.0,-0.120360248,10.0,0,3.0,1.0,223728.0,1.0,0,0,0,0,1066,26.5,46.5,355,7.59,31075,31.7,23.49,0,65,5,185,4,0,0.0,6.865891074883439,6.9726062513017535,10.344191096070311,12.318190776983863,2.3978952727983707
5.0,10.0,1,1,14.982988554478826,0,0,0,10.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,2239,16.6,48.3,196,8.55,15455,40.6,26.6,0,57,2,76,0,0,0.0,7.370545453709571,7.714231144849085,9.6457525564523,12.181700544070624,1.791759469228055
30.0,9.0,1,1,14.031639161968505,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,1,2,1,0,1614,29.8,45.8,108,20.78,45429,61.0,44.63,0,18,2,4,9,0,0.0,7.370545453709571,7.387090235656757,10.72392795875345,12.181700544070624,1.791759469228055
175.0,20.0,1,1,13.6807509828609,0,0,0,19.0,3131.0,0.267611336,35.0,0,3.0,1.0,817204.0,1.0,0,0,0,0,3136,33.9,58.4,78,10.26,129742,29.7,33.32,0,65,5,113,3,0,0.0,8.049427057110695,8.051022208190679,11.773310849669128,13.61364526036014,3.58351893845611
5.0,19.0,1,1,14.565116991341386,0,0,0,2.0,2776.0,-0.878309662,5.0,0,3.0,1.0,883466.0,1.0,0,0,0,0,2777,32.2,52.7,160,5.66,47682,39.2,29.05,0,65,5,14,0,0,0.0,7.929126487306799,7.9294865233142895,10.772330219222972,13.69160921860118,1.791759469228055
30.0,14.0,1,1,14.59782316887423,0,0,0,4.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1617,19.2,45.7,18,15.34,28828,48.5,42.3,1,28,2,45,4,0,0.0,7.370545453709571,7.388946097618437,10.269137103939991,12.181700544070624,1.791759469228055
30.0,21.0,1,1,14.811276575019804,0,0,0,0.0,1587.5,-0.120360248,1.0,0,3.0,1.0,46575.0,1.0,0,0,0,0,1692,12.4,42.4,126,7.04,23912,29.8,23.62,0,65,5,68,4,0,0.0,7.370545453709571,7.434257382133135,10.082177523096034,10.748840665985403,0.6931471805599453
30.0,3.0,1,1,14.64310733447102,0,0,0,4.0,1587.5,-0.120360248,5.0,1,3.0,1.0,195183.5,1.0,0,0,0,0,1628,30.4,43.9,204,10.5,37460,28.6,24.75,0,65,5,46,4,0,0.0,7.370545453709571,7.395721608602045,10.531055670783257,12.181700544070624,1.791759469228055
75.0,14.0,1,1,13.35253815163367,0,0,0,7.0,47120.0,5.0,29.0,1,3.0,1.0,419190.0,1.0,0,0,0,0,47140,24.0,59.1,28,0.0,60836,40.7,38.54,0,65,5,109,8,0,0.0,10.76047404051114,10.760898389671992,11.015953435492774,12.946081942292848,3.4011973816621555
5.0,20.0,1,1,14.766124259371797,0,0,0,60.0,216.0,-0.120360248,4.0,0,3.0,1.0,74535.0,1.0,0,0,0,0,224,34.0,44.9,206,8.22,7060,22.2,22.9,0,65,5,50,0,0,0.0,5.37989735354046,5.41610040220442,8.862341963516347,11.219037509130262,1.6094379124341005
30.0,14.0,1,1,14.656608668126532,0,0,0,2.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1591,37.0,47.8,279,0.57,157062,26.2,24.2,0,0,1,109,9,0,0.0,7.370545453709571,7.372746366404328,11.96440227772696,12.181700544070624,1.791759469228055
30.0,17.0,1,1,14.675480219446232,0,0,0,21.0,1587.5,-0.120360248,1.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1657,21.0,26.8,150,14.26,25343,30.9,23.1,0,65,5,184,4,0,0.0,7.370545453709571,7.41336733569524,10.140297294614152,12.181700544070624,0.6931471805599453
